adm1,year,month,rainfall,date
Kebbi,2018,1,0.083865978,2018/1/1
Plateau,2018,1,0.818300114,2018/1/1
Nasarawa,2018,1,2.092843707,2018/1/1
Ogun,2018,1,4.420664072,2018/1/1
Anambra,2018,1,5.930044847,2018/1/1
Zamfara,2018,1,0.027958931,2018/1/1
Osun,2018,1,3.910116573,2018/1/1
Yobe,2018,1,0.013703953,2018/1/1
Benue,2018,1,5.214801126,2018/1/1
Niger,2018,1,0.903760427,2018/1/1
Kogi,2018,1,4.038152136,2018/1/1
Imo,2018,1,10.13655114,2018/1/1
Adamawa,2018,1,0.50884095,2018/1/1
Jigawa,2018,1,0.076089505,2018/1/1
Taraba,2018,1,1.92569815,2018/1/1
Federal Capital Territory,2018,1,1.684629922,2018/1/1
Borno,2018,1,0.014582392,2018/1/1
Kaduna,2018,2,3.329120936,2018/2/1
Kwara,2018,2,16.69105781,2018/2/1
Sokoto,2018,2,0.049271208,2018/2/1
Akwa Ibom,2018,2,151.0555986,2018/2/1
Ebonyi,2018,2,85.20854455,2018/2/1
Ekiti,2018,2,46.05084545,2018/2/1
Kano,2018,2,1.283201649,2018/2/1
Katsina,2018,2,0.480736669,2018/2/1
Delta,2018,2,112.1653244,2018/2/1
Enugu,2018,2,64.75117525,2018/2/1
Edo,2018,2,79.0193529,2018/2/1
Oyo,2018,2,53.83362346,2018/2/1
Gombe,2018,2,0.694281783,2018/2/1
Rivers,2018,2,149.6767256,2018/2/1
Cross River,2018,2,124.2422029,2018/2/1
Ondo,2018,2,90.79440038,2018/2/1
Abia,2018,2,120.7030991,2018/2/1
Bayelsa,2018,2,193.0419253,2018/2/1
Lagos,2018,2,111.267894,2018/2/1
Bauchi,2018,2,1.306197102,2018/2/1
Kebbi,2018,2,0.741870472,2018/2/1
Plateau,2018,2,4.26407238,2018/2/1
Nasarawa,2018,2,9.226483558,2018/2/1
Ogun,2018,2,89.91040891,2018/2/1
Anambra,2018,2,75.8433406,2018/2/1
Zamfara,2018,2,0.409033106,2018/2/1
Osun,2018,2,72.77417706,2018/2/1
Yobe,2018,2,0.054166392,2018/2/1
Benue,2018,2,23.16450586,2018/2/1
Niger,2018,2,2.973488004,2018/2/1
Kogi,2018,2,22.99906856,2018/2/1
Imo,2018,2,104.9797088,2018/2/1
Adamawa,2018,2,1.640918938,2018/2/1
Jigawa,2018,2,0.401683391,2018/2/1
Taraba,2018,2,12.10843253,2018/2/1
Federal Capital Territory,2018,2,8.621418393,2018/2/1
Borno,2018,2,0.062900698,2018/2/1
Kaduna,2018,3,10.33904675,2018/3/1
Kwara,2018,3,41.92827075,2018/3/1
Sokoto,2018,3,0.7293716,2018/3/1
Akwa Ibom,2018,3,170.4314925,2018/3/1
Ebonyi,2018,3,76.18900649,2018/3/1
Ekiti,2018,3,74.52752667,2018/3/1
Kano,2018,3,2.441442446,2018/3/1
Katsina,2018,3,1.933840747,2018/3/1
Delta,2018,3,138.9898971,2018/3/1
Enugu,2018,3,45.15888307,2018/3/1
Edo,2018,3,113.0867242,2018/3/1
Oyo,2018,3,75.66288194,2018/3/1
Gombe,2018,3,2.154225692,2018/3/1
Rivers,2018,3,154.040852,2018/3/1
Cross River,2018,3,131.9933588,2018/3/1
Ondo,2018,3,137.521688,2018/3/1
Abia,2018,3,123.7165521,2018/3/1
Bayelsa,2018,3,174.6644728,2018/3/1
Lagos,2018,3,102.9695152,2018/3/1
Bauchi,2018,3,4.092697389,2018/3/1
Kebbi,2018,3,3.91684265,2018/3/1
Plateau,2018,3,15.29288372,2018/3/1
Nasarawa,2018,3,19.17257133,2018/3/1
Ogun,2018,3,111.4194037,2018/3/1
Anambra,2018,3,57.51996973,2018/3/1
Zamfara,2018,3,2.583336051,2018/3/1
Osun,2018,3,110.6645549,2018/3/1
Yobe,2018,3,0.371864719,2018/3/1
Benue,2018,3,32.82516605,2018/3/1
Niger,2018,3,12.75348342,2018/3/1
Kogi,2018,3,28.31015853,2018/3/1
Imo,2018,3,104.0039354,2018/3/1
Adamawa,2018,3,9.636398389,2018/3/1
Jigawa,2018,3,0.718732859,2018/3/1
Taraba,2018,3,35.94678594,2018/3/1
Federal Capital Territory,2018,3,21.36184349,2018/3/1
Borno,2018,3,0.633891113,2018/3/1
Kaduna,2018,4,55.18282583,2018/4/1
Kwara,2018,4,67.21085845,2018/4/1
Sokoto,2018,4,4.071966313,2018/4/1
Akwa Ibom,2018,4,184.2418772,2018/4/1
Ebonyi,2018,4,138.6315796,2018/4/1
Ekiti,2018,4,91.92821718,2018/4/1
Kano,2018,4,12.66493423,2018/4/1
Katsina,2018,4,9.939935404,2018/4/1
Delta,2018,4,156.4164914,2018/4/1
Enugu,2018,4,123.3792206,2018/4/1
Edo,2018,4,110.1558554,2018/4/1
Oyo,2018,4,65.71095531,2018/4/1
Gombe,2018,4,30.37684866,2018/4/1
Rivers,2018,4,182.0183355,2018/4/1
Cross River,2018,4,144.811427,2018/4/1
Ondo,2018,4,106.9562852,2018/4/1
Abia,2018,4,170.0587722,2018/4/1
Bayelsa,2018,4,183.3267708,2018/4/1
Lagos,2018,4,83.09078334,2018/4/1
Bauchi,2018,4,32.78823596,2018/4/1
Kebbi,2018,4,11.27230686,2018/4/1
Plateau,2018,4,78.59573574,2018/4/1
Nasarawa,2018,4,85.90694191,2018/4/1
Ogun,2018,4,76.19062495,2018/4/1
Anambra,2018,4,138.8975448,2018/4/1
Zamfara,2018,4,11.92472652,2018/4/1
Osun,2018,4,86.2242184,2018/4/1
Yobe,2018,4,4.641888744,2018/4/1
Benue,2018,4,85.26610508,2018/4/1
Niger,2018,4,39.24279705,2018/4/1
Kogi,2018,4,84.62641809,2018/4/1
Imo,2018,4,168.3596095,2018/4/1
Adamawa,2018,4,53.39463321,2018/4/1
Jigawa,2018,4,3.488907548,2018/4/1
Taraba,2018,4,101.102644,2018/4/1
Federal Capital Territory,2018,4,76.74979242,2018/4/1
Borno,2018,4,9.607908713,2018/4/1
Kaduna,2018,5,122.8846886,2018/5/1
Kwara,2018,5,125.2171652,2018/5/1
Sokoto,2018,5,46.60394261,2018/5/1
Akwa Ibom,2018,5,198.2859057,2018/5/1
Ebonyi,2018,5,216.0479841,2018/5/1
Ekiti,2018,5,142.3722334,2018/5/1
Kano,2018,5,61.6283762,2018/5/1
Katsina,2018,5,51.72322096,2018/5/1
Delta,2018,5,204.725704,2018/5/1
Enugu,2018,5,224.4528728,2018/5/1
Edo,2018,5,195.0913171,2018/5/1
Oyo,2018,5,138.3328936,2018/5/1
Gombe,2018,5,82.57317859,2018/5/1
Rivers,2018,5,209.7973605,2018/5/1
Cross River,2018,5,215.4046611,2018/5/1
Ondo,2018,5,165.1379857,2018/5/1
Abia,2018,5,203.836641,2018/5/1
Bayelsa,2018,5,229.401768,2018/5/1
Lagos,2018,5,230.5411373,2018/5/1
Bauchi,2018,5,92.68983888,2018/5/1
Kebbi,2018,5,81.86331039,2018/5/1
Plateau,2018,5,146.9978721,2018/5/1
Nasarawa,2018,5,173.3781281,2018/5/1
Ogun,2018,5,171.0200832,2018/5/1
Anambra,2018,5,201.3368742,2018/5/1
Zamfara,2018,5,80.80383865,2018/5/1
Osun,2018,5,135.0215191,2018/5/1
Yobe,2018,5,25.05174319,2018/5/1
Benue,2018,5,192.1014305,2018/5/1
Niger,2018,5,119.8233265,2018/5/1
Kogi,2018,5,174.5838629,2018/5/1
Imo,2018,5,187.0384558,2018/5/1
Adamawa,2018,5,117.2037243,2018/5/1
Jigawa,2018,5,31.10117421,2018/5/1
Taraba,2018,5,180.6395051,2018/5/1
Federal Capital Territory,2018,5,167.8792206,2018/5/1
Borno,2018,5,44.06350717,2018/5/1
Kaduna,2018,6,164.5354036,2018/6/1
Kwara,2018,6,196.7949831,2018/6/1
Sokoto,2018,6,77.05358585,2018/6/1
Akwa Ibom,2018,6,368.2239058,2018/6/1
Ebonyi,2018,6,243.8381101,2018/6/1
Ekiti,2018,6,204.4238508,2018/6/1
Kano,2018,6,123.8297627,2018/6/1
Katsina,2018,6,116.2049347,2018/6/1
Delta,2018,6,294.311844,2018/6/1
Enugu,2018,6,208.6224077,2018/6/1
Edo,2018,6,199.7192183,2018/6/1
Oyo,2018,6,170.4369026,2018/6/1
Gombe,2018,6,98.92814309,2018/6/1
Rivers,2018,6,365.9679619,2018/6/1
Cross River,2018,6,367.4868553,2018/6/1
Ondo,2018,6,228.0226719,2018/6/1
Abia,2018,6,344.4439295,2018/6/1
Bayelsa,2018,6,422.1321577,2018/6/1
Lagos,2018,6,255.266981,2018/6/1
Bauchi,2018,6,106.2396119,2018/6/1
Kebbi,2018,6,160.6329446,2018/6/1
Plateau,2018,6,118.5610567,2018/6/1
Nasarawa,2018,6,153.8078015,2018/6/1
Ogun,2018,6,210.32612,2018/6/1
Anambra,2018,6,231.4885163,2018/6/1
Zamfara,2018,6,126.7354984,2018/6/1
Osun,2018,6,220.5404417,2018/6/1
Yobe,2018,6,97.48430015,2018/6/1
Benue,2018,6,157.3117585,2018/6/1
Niger,2018,6,201.4310413,2018/6/1
Kogi,2018,6,173.68366,2018/6/1
Imo,2018,6,358.1217796,2018/6/1
Adamawa,2018,6,124.9104022,2018/6/1
Jigawa,2018,6,100.0593505,2018/6/1
Taraba,2018,6,177.7297955,2018/6/1
Federal Capital Territory,2018,6,146.8702603,2018/6/1
Borno,2018,6,92.71603324,2018/6/1
Kaduna,2018,7,235.6180972,2018/7/1
Kwara,2018,7,184.0660314,2018/7/1
Sokoto,2018,7,158.437756,2018/7/1
Akwa Ibom,2018,7,642.9156588,2018/7/1
Ebonyi,2018,7,378.3633415,2018/7/1
Ekiti,2018,7,222.2687372,2018/7/1
Kano,2018,7,206.6954307,2018/7/1
Katsina,2018,7,205.003961,2018/7/1
Delta,2018,7,431.1664361,2018/7/1
Enugu,2018,7,340.7377403,2018/7/1
Edo,2018,7,325.4823681,2018/7/1
Oyo,2018,7,132.4478049,2018/7/1
Gombe,2018,7,157.0650977,2018/7/1
Rivers,2018,7,545.5056415,2018/7/1
Cross River,2018,7,525.9288342,2018/7/1
Ondo,2018,7,292.1841821,2018/7/1
Abia,2018,7,532.9479781,2018/7/1
Bayelsa,2018,7,585.7286002,2018/7/1
Lagos,2018,7,200.7746655,2018/7/1
Bauchi,2018,7,173.9321594,2018/7/1
Kebbi,2018,7,221.1463825,2018/7/1
Plateau,2018,7,215.2527629,2018/7/1
Nasarawa,2018,7,215.479048,2018/7/1
Ogun,2018,7,187.5295041,2018/7/1
Anambra,2018,7,385.7504572,2018/7/1
Zamfara,2018,7,208.2439907,2018/7/1
Osun,2018,7,196.3797656,2018/7/1
Yobe,2018,7,97.40486939,2018/7/1
Benue,2018,7,271.5512421,2018/7/1
Niger,2018,7,225.6599463,2018/7/1
Kogi,2018,7,223.9233731,2018/7/1
Imo,2018,7,446.1526299,2018/7/1
Adamawa,2018,7,243.9000699,2018/7/1
Jigawa,2018,7,154.4156818,2018/7/1
Taraba,2018,7,326.3022615,2018/7/1
Federal Capital Territory,2018,7,154.0261412,2018/7/1
Borno,2018,7,130.5246482,2018/7/1
Kaduna,2018,8,321.9191319,2018/8/1
Kwara,2018,8,268.4462426,2018/8/1
Sokoto,2018,8,277.0262255,2018/8/1
Akwa Ibom,2018,8,333.2189553,2018/8/1
Ebonyi,2018,8,205.3249953,2018/8/1
Ekiti,2018,8,242.7794641,2018/8/1
Kano,2018,8,218.1615176,2018/8/1
Katsina,2018,8,250.6293044,2018/8/1
Delta,2018,8,371.6560843,2018/8/1
Enugu,2018,8,203.670465,2018/8/1
Edo,2018,8,336.707563,2018/8/1
Oyo,2018,8,211.0363428,2018/8/1
Gombe,2018,8,280.7981867,2018/8/1
Rivers,2018,8,405.7074895,2018/8/1
Cross River,2018,8,290.3293415,2018/8/1
Ondo,2018,8,342.7542894,2018/8/1
Abia,2018,8,268.9952741,2018/8/1
Bayelsa,2018,8,433.8681487,2018/8/1
Lagos,2018,8,159.591188,2018/8/1
Bauchi,2018,8,258.7413823,2018/8/1
Kebbi,2018,8,390.9996288,2018/8/1
Plateau,2018,8,251.3687986,2018/8/1
Nasarawa,2018,8,294.0231756,2018/8/1
Ogun,2018,8,160.1141071,2018/8/1
Anambra,2018,8,246.8751749,2018/8/1
Zamfara,2018,8,295.6634561,2018/8/1
Osun,2018,8,201.0681726,2018/8/1
Yobe,2018,8,217.9494887,2018/8/1
Benue,2018,8,179.1497051,2018/8/1
Niger,2018,8,331.2937188,2018/8/1
Kogi,2018,8,207.7560441,2018/8/1
Imo,2018,8,349.6838243,2018/8/1
Adamawa,2018,8,367.4214573,2018/8/1
Jigawa,2018,8,205.6898792,2018/8/1
Taraba,2018,8,269.0929403,2018/8/1
Federal Capital Territory,2018,8,343.0143412,2018/8/1
Borno,2018,8,256.8166682,2018/8/1
Kaduna,2018,9,263.9013938,2018/9/1
Kwara,2018,9,228.6988142,2018/9/1
Sokoto,2018,9,137.0629849,2018/9/1
Akwa Ibom,2018,9,296.2238394,2018/9/1
Ebonyi,2018,9,310.6092583,2018/9/1
Ekiti,2018,9,291.5237014,2018/9/1
Kano,2018,9,185.9623111,2018/9/1
Katsina,2018,9,172.7356032,2018/9/1
Delta,2018,9,476.2120681,2018/9/1
Enugu,2018,9,356.6435446,2018/9/1
Edo,2018,9,349.1944542,2018/9/1
Oyo,2018,9,242.8545728,2018/9/1
Gombe,2018,9,191.5904197,2018/9/1
Rivers,2018,9,394.8123882,2018/9/1
Cross River,2018,9,332.3673213,2018/9/1
Ondo,2018,9,345.4856939,2018/9/1
Abia,2018,9,346.3739867,2018/9/1
Bayelsa,2018,9,567.120747,2018/9/1
Lagos,2018,9,361.8698814,2018/9/1
Bauchi,2018,9,176.5592546,2018/9/1
Kebbi,2018,9,176.6689259,2018/9/1
Plateau,2018,9,208.3025915,2018/9/1
Nasarawa,2018,9,236.5995797,2018/9/1
Ogun,2018,9,305.2190735,2018/9/1
Anambra,2018,9,383.8958176,2018/9/1
Zamfara,2018,9,226.9759752,2018/9/1
Osun,2018,9,293.9980505,2018/9/1
Yobe,2018,9,123.9909662,2018/9/1
Benue,2018,9,269.0063243,2018/9/1
Niger,2018,9,242.4552591,2018/9/1
Kogi,2018,9,251.2110808,2018/9/1
Imo,2018,9,406.3267141,2018/9/1
Adamawa,2018,9,239.4511682,2018/9/1
Jigawa,2018,9,115.4790321,2018/9/1
Taraba,2018,9,323.322581,2018/9/1
Federal Capital Territory,2018,9,243.2191942,2018/9/1
Borno,2018,9,144.3075061,2018/9/1
Kaduna,2018,10,234.9636486,2018/10/1
Kwara,2018,10,138.3615169,2018/10/1
Sokoto,2018,10,24.4233126,2018/10/1
Akwa Ibom,2018,10,326.1760683,2018/10/1
Ebonyi,2018,10,275.041122,2018/10/1
Ekiti,2018,10,234.3363041,2018/10/1
Kano,2018,10,50.31475849,2018/10/1
Katsina,2018,10,45.59135371,2018/10/1
Delta,2018,10,339.640747,2018/10/1
Enugu,2018,10,238.8793519,2018/10/1
Edo,2018,10,249.045489,2018/10/1
Oyo,2018,10,180.4955695,2018/10/1
Gombe,2018,10,57.32596765,2018/10/1
Rivers,2018,10,324.8776994,2018/10/1
Cross River,2018,10,338.4688685,2018/10/1
Ondo,2018,10,245.6641943,2018/10/1
Abia,2018,10,295.0579792,2018/10/1
Bayelsa,2018,10,409.9665099,2018/10/1
Lagos,2018,10,205.3346133,2018/10/1
Bauchi,2018,10,60.06205144,2018/10/1
Kebbi,2018,10,45.48374543,2018/10/1
Plateau,2018,10,135.2654767,2018/10/1
Nasarawa,2018,10,196.0504797,2018/10/1
Ogun,2018,10,210.6620365,2018/10/1
Anambra,2018,10,281.1788553,2018/10/1
Zamfara,2018,10,60.81588863,2018/10/1
Osun,2018,10,249.4752058,2018/10/1
Yobe,2018,10,26.09730246,2018/10/1
Benue,2018,10,187.8016686,2018/10/1
Niger,2018,10,116.6536576,2018/10/1
Kogi,2018,10,176.3244485,2018/10/1
Imo,2018,10,321.3307502,2018/10/1
Adamawa,2018,10,89.47263978,2018/10/1
Jigawa,2018,10,25.72110881,2018/10/1
Taraba,2018,10,172.5792331,2018/10/1
Federal Capital Territory,2018,10,212.1710063,2018/10/1
Borno,2018,10,30.00507206,2018/10/1
Kaduna,2018,11,3.509111678,2018/11/1
Kwara,2018,11,7.338149766,2018/11/1
Sokoto,2018,11,0.455492294,2018/11/1
Akwa Ibom,2018,11,208.9343537,2018/11/1
Ebonyi,2018,11,37.13630967,2018/11/1
Ekiti,2018,11,26.24922293,2018/11/1
Kano,2018,11,0.827526994,2018/11/1
Katsina,2018,11,0.63591338,2018/11/1
Delta,2018,11,106.7200031,2018/11/1
Enugu,2018,11,37.68353448,2018/11/1
Edo,2018,11,46.32435952,2018/11/1
Oyo,2018,11,21.5920342,2018/11/1
Gombe,2018,11,1.579989086,2018/11/1
Rivers,2018,11,200.432744,2018/11/1
Cross River,2018,11,120.8401555,2018/11/1
Ondo,2018,11,55.74864022,2018/11/1
Abia,2018,11,124.6119257,2018/11/1
Bayelsa,2018,11,212.970115,2018/11/1
Lagos,2018,11,110.5687702,2018/11/1
Bauchi,2018,11,1.650671739,2018/11/1
Kebbi,2018,11,0.961700685,2018/11/1
Plateau,2018,11,3.072589812,2018/11/1
Nasarawa,2018,11,13.14142062,2018/11/1
Ogun,2018,11,74.34437734,2018/11/1
Anambra,2018,11,51.245272,2018/11/1
Zamfara,2018,11,0.937466156,2018/11/1
Osun,2018,11,55.75439804,2018/11/1
Yobe,2018,11,0.547937469,2018/11/1
Benue,2018,11,17.49957969,2018/11/1
Niger,2018,11,2.750505261,2018/11/1
Kogi,2018,11,15.74228099,2018/11/1
Imo,2018,11,84.19885103,2018/11/1
Adamawa,2018,11,4.583868968,2018/11/1
Jigawa,2018,11,0.588478567,2018/11/1
Taraba,2018,11,16.0326686,2018/11/1
Federal Capital Territory,2018,11,9.183623662,2018/11/1
Borno,2018,11,0.869311803,2018/11/1
Kaduna,2018,12,0.399879561,2018/12/1
Kwara,2018,12,4.363793005,2018/12/1
Sokoto,2018,12,0.021558992,2018/12/1
Akwa Ibom,2018,12,11.6164703,2018/12/1
Ebonyi,2018,12,4.895755692,2018/12/1
Ekiti,2018,12,8.527366093,2018/12/1
Kano,2018,12,0.101059267,2018/12/1
Katsina,2018,12,0.075852621,2018/12/1
Delta,2018,12,16.97201053,2018/12/1
Enugu,2018,12,4.298658454,2018/12/1
Edo,2018,12,8.23672685,2018/12/1
Oyo,2018,12,6.440452217,2018/12/1
Gombe,2018,12,0.119155814,2018/12/1
Rivers,2018,12,32.95346175,2018/12/1
Cross River,2018,12,6.019673602,2018/12/1
Ondo,2018,12,9.428863995,2018/12/1
Abia,2018,12,14.53625484,2018/12/1
Bayelsa,2018,12,44.60847759,2018/12/1
Lagos,2018,12,12.63922074,2018/12/1
Bauchi,2018,12,0.217630793,2018/12/1
Kebbi,2018,12,0.170755983,2018/12/1
Plateau,2018,12,0.754781612,2018/12/1
Nasarawa,2018,12,1.78878172,2018/12/1
Ogun,2018,12,9.370612565,2018/12/1
Anambra,2018,12,5.823767475,2018/12/1
Zamfara,2018,12,0.058057731,2018/12/1
Osun,2018,12,8.101131527,2018/12/1
Yobe,2018,12,0.017669494,2018/12/1
Benue,2018,12,3.487570828,2018/12/1
Niger,2018,12,1.166352692,2018/12/1
Kogi,2018,12,4.433546215,2018/12/1
Imo,2018,12,13.8335767,2018/12/1
Adamawa,2018,12,0.470776376,2018/12/1
Jigawa,2018,12,0.034246639,2018/12/1
Taraba,2018,12,1.734813529,2018/12/1
Federal Capital Territory,2018,12,1.518305133,2018/12/1
Borno,2018,12,0.026996462,2018/12/1
Kaduna,2019,1,0.775729119,2019/1/1
Kwara,2019,1,5.327196032,2019/1/1
Sokoto,2019,1,0.00456609,2019/1/1
Akwa Ibom,2019,1,52.94228886,2019/1/1
Ebonyi,2019,1,16.2706398,2019/1/1
Ekiti,2019,1,10.08173973,2019/1/1
Kano,2019,1,0.276664141,2019/1/1
Katsina,2019,1,0.078003917,2019/1/1
Delta,2019,1,69.21540215,2019/1/1
Enugu,2019,1,13.19619663,2019/1/1
Edo,2019,1,27.92774488,2019/1/1
Oyo,2019,1,16.3104274,2019/1/1
Gombe,2019,1,0.220715824,2019/1/1
Rivers,2019,1,76.0885611,2019/1/1
Cross River,2019,1,25.41335667,2019/1/1
Ondo,2019,1,32.37747073,2019/1/1
Abia,2019,1,44.65150792,2019/1/1
Bayelsa,2019,1,98.34693542,2019/1/1
Lagos,2019,1,86.16596873,2019/1/1
Bauchi,2019,1,0.340266324,2019/1/1
Kebbi,2019,1,0.083893923,2019/1/1
Plateau,2019,1,0.98605102,2019/1/1
Nasarawa,2019,1,2.000577154,2019/1/1
Ogun,2019,1,53.15967908,2019/1/1
Anambra,2019,1,30.71227706,2019/1/1
Zamfara,2019,1,0.027927397,2019/1/1
Osun,2019,1,22.52888529,2019/1/1
Yobe,2019,1,0.013703953,2019/1/1
Benue,2019,1,5.214830289,2019/1/1
Niger,2019,1,0.797233198,2019/1/1
Kogi,2019,1,4.073777154,2019/1/1
Imo,2019,1,43.20811124,2019/1/1
Adamawa,2019,1,0.514333545,2019/1/1
Jigawa,2019,1,0.075803011,2019/1/1
Taraba,2019,1,2.679085909,2019/1/1
Federal Capital Territory,2019,1,1.546887105,2019/1/1
Borno,2019,1,0.014583211,2019/1/1
Kaduna,2019,2,2.863488672,2019/2/1
Kwara,2019,2,7.559782657,2019/2/1
Sokoto,2019,2,0.048231972,2019/2/1
Akwa Ibom,2019,2,85.33321934,2019/2/1
Ebonyi,2019,2,48.45768707,2019/2/1
Ekiti,2019,2,31.37953714,2019/2/1
Kano,2019,2,0.684904477,2019/2/1
Katsina,2019,2,0.278958833,2019/2/1
Delta,2019,2,82.56475288,2019/2/1
Enugu,2019,2,36.07904747,2019/2/1
Edo,2019,2,57.72965251,2019/2/1
Oyo,2019,2,21.98224204,2019/2/1
Gombe,2019,2,1.04515695,2019/2/1
Rivers,2019,2,85.37770005,2019/2/1
Cross River,2019,2,68.14614942,2019/2/1
Ondo,2019,2,68.09268598,2019/2/1
Abia,2019,2,69.27587147,2019/2/1
Bayelsa,2019,2,109.6768234,2019/2/1
Lagos,2019,2,85.20379142,2019/2/1
Bauchi,2019,2,1.582058557,2019/2/1
Kebbi,2019,2,0.44510108,2019/2/1
Plateau,2019,2,5.341711862,2019/2/1
Nasarawa,2019,2,9.680079952,2019/2/1
Ogun,2019,2,65.45831821,2019/2/1
Anambra,2019,2,41.68100492,2019/2/1
Zamfara,2019,2,0.376559182,2019/2/1
Osun,2019,2,45.52336487,2019/2/1
Yobe,2019,2,0.051773733,2019/2/1
Benue,2019,2,17.75132678,2019/2/1
Niger,2019,2,1.958860084,2019/2/1
Kogi,2019,2,17.81464245,2019/2/1
Imo,2019,2,57.43099941,2019/2/1
Adamawa,2019,2,1.99599847,2019/2/1
Jigawa,2019,2,0.218632386,2019/2/1
Taraba,2019,2,11.17929064,2019/2/1
Federal Capital Territory,2019,2,8.237064792,2019/2/1
Borno,2019,2,0.083006992,2019/2/1
Kaduna,2019,3,8.44597177,2019/3/1
Kwara,2019,3,40.89224447,2019/3/1
Sokoto,2019,3,0.694930327,2019/3/1
Akwa Ibom,2019,3,181.4203613,2019/3/1
Ebonyi,2019,3,90.27799493,2019/3/1
Ekiti,2019,3,70.886072,2019/3/1
Kano,2019,3,2.287345242,2019/3/1
Katsina,2019,3,2.028290005,2019/3/1
Delta,2019,3,99.58425537,2019/3/1
Enugu,2019,3,46.71511262,2019/3/1
Edo,2019,3,81.92547124,2019/3/1
Oyo,2019,3,82.15269465,2019/3/1
Gombe,2019,3,1.760874486,2019/3/1
Rivers,2019,3,138.7590949,2019/3/1
Cross River,2019,3,166.7031332,2019/3/1
Ondo,2019,3,100.5360749,2019/3/1
Abia,2019,3,132.0777707,2019/3/1
Bayelsa,2019,3,132.753545,2019/3/1
Lagos,2019,3,71.78551108,2019/3/1
Bauchi,2019,3,3.521822778,2019/3/1
Kebbi,2019,3,2.278911057,2019/3/1
Plateau,2019,3,11.9956085,2019/3/1
Nasarawa,2019,3,19.40008328,2019/3/1
Ogun,2019,3,89.3897566,2019/3/1
Anambra,2019,3,57.46766807,2019/3/1
Zamfara,2019,3,2.059983029,2019/3/1
Osun,2019,3,84.83726488,2019/3/1
Yobe,2019,3,0.372122711,2019/3/1
Benue,2019,3,41.90578114,2019/3/1
Niger,2019,3,8.615118774,2019/3/1
Kogi,2019,3,28.93151637,2019/3/1
Imo,2019,3,98.0907977,2019/3/1
Adamawa,2019,3,6.985802136,2019/3/1
Jigawa,2019,3,0.727754387,2019/3/1
Taraba,2019,3,34.76319612,2019/3/1
Federal Capital Territory,2019,3,17.65563488,2019/3/1
Borno,2019,3,0.619302128,2019/3/1
Kaduna,2019,4,31.3679307,2019/4/1
Kwara,2019,4,93.24724866,2019/4/1
Sokoto,2019,4,2.7256083,2019/4/1
Akwa Ibom,2019,4,163.6796078,2019/4/1
Ebonyi,2019,4,132.6948413,2019/4/1
Ekiti,2019,4,80.56105476,2019/4/1
Kano,2019,4,8.868838578,2019/4/1
Katsina,2019,4,6.080261388,2019/4/1
Delta,2019,4,147.1497991,2019/4/1
Enugu,2019,4,117.8458519,2019/4/1
Edo,2019,4,117.6439057,2019/4/1
Oyo,2019,4,112.818578,2019/4/1
Gombe,2019,4,24.03979309,2019/4/1
Rivers,2019,4,152.980123,2019/4/1
Cross River,2019,4,147.5118011,2019/4/1
Ondo,2019,4,109.6427532,2019/4/1
Abia,2019,4,155.3963169,2019/4/1
Bayelsa,2019,4,151.1947239,2019/4/1
Lagos,2019,4,105.9723307,2019/4/1
Bauchi,2019,4,21.47038815,2019/4/1
Kebbi,2019,4,15.25482513,2019/4/1
Plateau,2019,4,47.02269257,2019/4/1
Nasarawa,2019,4,55.16245014,2019/4/1
Ogun,2019,4,105.5228298,2019/4/1
Anambra,2019,4,132.2817253,2019/4/1
Zamfara,2019,4,8.038839686,2019/4/1
Osun,2019,4,98.81687674,2019/4/1
Yobe,2019,4,4.830972197,2019/4/1
Benue,2019,4,72.89032532,2019/4/1
Niger,2019,4,43.23908753,2019/4/1
Kogi,2019,4,77.31254673,2019/4/1
Imo,2019,4,144.0355416,2019/4/1
Adamawa,2019,4,43.17510261,2019/4/1
Jigawa,2019,4,3.49423376,2019/4/1
Taraba,2019,4,78.19784871,2019/4/1
Federal Capital Territory,2019,4,53.47903945,2019/4/1
Borno,2019,4,9.04501737,2019/4/1
Kaduna,2019,5,159.2599288,2019/5/1
Kwara,2019,5,188.7608616,2019/5/1
Sokoto,2019,5,57.0157853,2019/5/1
Akwa Ibom,2019,5,250.1701403,2019/5/1
Ebonyi,2019,5,229.449333,2019/5/1
Ekiti,2019,5,206.6456234,2019/5/1
Kano,2019,5,109.4180813,2019/5/1
Katsina,2019,5,93.12846769,2019/5/1
Delta,2019,5,252.2058603,2019/5/1
Enugu,2019,5,227.0380776,2019/5/1
Edo,2019,5,203.9942383,2019/5/1
Oyo,2019,5,196.5738326,2019/5/1
Gombe,2019,5,101.0532114,2019/5/1
Rivers,2019,5,265.0122168,2019/5/1
Cross River,2019,5,250.978366,2019/5/1
Ondo,2019,5,213.8584225,2019/5/1
Abia,2019,5,254.7479041,2019/5/1
Bayelsa,2019,5,318.4484491,2019/5/1
Lagos,2019,5,262.4340422,2019/5/1
Bauchi,2019,5,115.320253,2019/5/1
Kebbi,2019,5,128.3184833,2019/5/1
Plateau,2019,5,144.7471677,2019/5/1
Nasarawa,2019,5,157.6127172,2019/5/1
Ogun,2019,5,218.2689129,2019/5/1
Anambra,2019,5,222.8996227,2019/5/1
Zamfara,2019,5,118.1624899,2019/5/1
Osun,2019,5,195.183485,2019/5/1
